OBJECTID,TLIGHTS_,TLIGHTS_ID,SITE_NO,SITE_NAME,SITE_TYPE,DIRECTORY,DIR_REF,D_ADDED,D_TOWNS,D_EDITED,D_REMOVED,LINK_MODE,STATUS,COMMENTS,MULTI,UFI,ARC_UFI,latitude,longitude
49176,,,2186,AMAROO/HUME FWY NB EXIT R,INT,,,,,,,,OPERATIONAL,RAMP SGN,,,,-37.583830999147,144.942712
49177,,,5128,MARYBOROUGH-DUNOLLY (BROADWAY) NR BULL,FLASH PX,,,,,,,,OPERATIONAL,,,,,-36.8603909989756,149.732400999893
49178,,,5324,DERRIMUT/TARNEIT STATION,INT,,,,,,,,OPERATIONAL,,,,,-37.829596999084,144.691849999577
49179,,,5323,OLD GEELONG / COSTA,INT,,,,,,,,OPERATIONAL,,,,,-37.8749649988014,144.718139000185
49180,,,1326,EDGARS RD/HARVEST HOME RD,INT,,,,,,,,OPERATIONAL,,,,,-37.6207869987272,145.005148999906
49181,,,1327,EDGARS RD/GAMMAGE BVD,INT,,,,,,,,OPERATIONAL,,,,,-37.6249699987548,145.004857999748
49182,,,1397,TOORAK/MASTERS CAR PARK,INT,,,,,,,,OPERATIONAL,,,,,-37.8451699991358,145.042749000483
49183,,,5183,BRIDGE/WATER/BAXTER,INT,,,,,,,,OPERATIONAL,AMBU LNK,,,,-36.7526169990097,144.283761999558
49184,,,1520,MT D'DENONG/MONTROSE/MT D'DENONG TOURIST,RBT MTR,,,,,,,,OPERATIONAL,"RBT SIGS,UPS",,,,-37.8099499994391,145.342250000298
49185,,,1312,GREENS RD/ORDISH RD/NORTHERN ACCESS RD,INT,,,,,,,,OPERATIONAL,,,,,-38.0125219989213,145.196139000017
49186,,,1313,BRIDGE INN ROAD / CRAVENS ROAD / GALLOWA,INT,,,,,,,,OPERATIONAL,,,,,-37.5989639988382,145.08197000016
49187,,,1514,EPPING/BALTRUM,INT,,,,,,,,OPERATIONAL,,,,,-37.6156549989118,145.030085000293
49188,,,1378,CENTRE / MASTERS ACCESS,INT,,,,,,,,OPERATIONAL,,,,,-37.9244029993823,145.085533000174
49189,,,40475,WRR Entry Ramp Calder Fwy IB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.7261939995603,144.859750000207
49190,,,40411,Calder Fwy IB 300m Matthews Ave,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.7339489994467,144.892603000003
49191,,,40412,Calder Fwy IB 300m Matthews Ave,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.7339389990179,144.892573000342
49192,,,40472,Calder Fwy 900m bef Moorna Dr ex Ramp IB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.7322159987598,144.879460999539
49193,,,40476,Calder Fwy Sunshine Ave Entry Ramp IB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.7010299988631,144.81135100028
49194,,,40477,Calder Fwy Sunshine Ave Entry Ramp IB1,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.7018849993948,144.806424999864
49195,,,2493,East Esplanade near Victoria Square,FLASH PX,,,,,,,,OPERATIONAL,,,,,-37.742345999477,144.798711000014
49196,,,3495,Hartington Street near Marlborough Stree,POS,,,,,,,,OPERATIONAL,,,,,-37.704450999018,144.917722999837
49197,,,1739,"Toorak Road, West of Glenbervie Road",POS,,,,,,,,OPERATIONAL,TRAM RSV,,,,-37.8436509991627,145.030281000143
49198,,,1498,AITKEN BOULEVARD / 420 CRAIGIEBURN ACCES,INT,,,,,,,,OPERATIONAL,,,,,-37.5929139993726,144.910209999591
49199,,,1744,King Street North of Jeffcott Street,POS,,,,,,,,OPERATIONAL,,,,,-37.8113779993435,144.953440000554
49200,,,3185,St Albans Road near Princess Street,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,-37.7453439990621,144.800788999883
49201,,,1875,Springvale Road nr O'Sullivan Road,POS,,,,,,,,OPERATIONAL,,,,,-37.8788079992039,145.165979999922
49202,,,1726,Plenty Rd/Laurel St/Wallan Rd,INT,,,,,,,,OPERATIONAL,,,,,-37.5141149995229,145.114833999463
49203,,,1412,Monash/Cardinia Rd IB,RAMP MTR,,,,,,,,OPERATIONAL,,,,,-38.0791129992417,145.431138000037
49204,,,3186,Pattersons Road / Thoroughbred Drive,INT,,,,,,,,OPERATIONAL,,,,,-38.1198029993674,145.336574999734
49205,,,5367,Drouin-Warrgul nr Bank st,FLASH PX,,,,,,,,OPERATIONAL,,,,,-38.1368029994859,145.858433000153
49206,,,40200,M1 IB at Warrigal Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8817019994246,145.088248999636
49207,,,40201,M1 OB on Huntingdal Rd bridge,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8864629991518,145.108142000114
49208,,,40202,M1 IB on Huntingdal Rd bridge,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8867709990104,145.108246000489
49209,,,40203,M1 OB N Huntingdale Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8866329989883,145.110205999493
49210,,,40204,M1 OB West of Stanley Avenue,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8888259994086,145.114651999951
49211,,,40205,M1 IB West of Stanley Avenue,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8889839990385,145.114377000214
49212,,,40206,M1 OB West of Stephensons Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8914449993552,145.120813000404
49213,,,40207,M1 IB West of Stephensons Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8916959992816,145.120717999572
49214,,,40208,M1 IB S of Forster Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8927409992309,145.127299000308
49215,,,40209,M1 OB East of Fortser Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8924239989919,145.127949000075
49216,,,40210,M1 IB East of Forster Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8926819987551,145.127898000291
49217,,,40211,M1 IB E Forster Rd exit ramp diverge,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.893268999128,145.133432000409
49218,,,40212,M1 OB E of Forster Rd entry ramp merge,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8930069987151,145.133464999921
49219,,,40213,M1 OB N of Forster Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8930759994643,145.134799999843
49220,,,40214,M1 OB West of Blackburn Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8934439992836,145.137522999844
49221,,,40215,M1 IB West of Blackburn Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8937069993,145.137488999639
49222,,,40216,M1 IB S of Blackburn Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8940219990372,145.13985999951
49223,,,40217,M1 OB East of Blackburn Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8939109991632,145.141530000534
49224,,,40218,M1 IB East of Blackburn Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8941629993742,145.141483000559
49225,,,40219,M1 OB West of Blackburn Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8955959987984,145.146314000435
49226,,,40220,M1 IB West of Blackburn Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8958079990521,145.146148000438
49227,,,40221,M1 OB N of Blackburn Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8964409992396,145.147724000187
49228,,,40222,M1 OB W Ferntree Gully Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8979479989363,145.14911000012
49229,,,40223,M1 IB W Ferntree Gully Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8981019992728,145.148812999726
49230,,,40225,M1 IB E Ferntree Gully Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.903027998929,145.153004000099
49231,,,40227,M1 IB West of Springvale Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9071389994269,145.158082999814
49232,,,40228,M1 OB West of Springvale Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9069439988508,145.158324000034
49233,,,40229,M1 IB West of Springvale Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.910055999069,145.162177999523
49234,,,40230,M1 OB West of Springvale Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9098339993244,145.162356999742
49235,,,40231,M1 OB E Springvale Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9107839992557,145.163724000136
49236,,,40232,M1 IB East of Springvale Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9128769989598,145.165692000013
49237,,,40233,M1 OB East of Springvale Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9126859993726,145.165988999643
49238,,,40234,M1 IB West of Wellington Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9154949993231,145.16845800008
49239,,,40235,M1 OB West of Wellington Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9153309990535,145.168731000265
49240,,,40236,M1 IB W Wellington Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9181009995621,145.171067999468
49241,,,40237,M1 IB West of Wellington Rd 1,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9191919992977,145.172264000172
49242,,,40238,M1 OB West of Wellington Rd 2,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9190639989298,145.172560000115
49243,,,40239,M1 OB W Wellington Rd interchange,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9216059988918,145.17550300036
49244,,,40241,M1 OB W Wellington Rd interchange VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9218429994123,145.175848000463
49245,,,40242,M1 IB East of Wellington Rd interchange,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9222539990127,145.175804999891
49246,,,40243,M1 IB East of Wellington Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9252769988553,145.179573999847
49247,,,40244,M1 IB East of Wellington Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9250849991119,145.179832000223
49248,,,40245,M1 IB West of Jacksons Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9287249989291,145.183924999561
49249,,,40246,M1 OB West of Jacksons Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9285399994595,145.184159000426
49250,,,40247,M1 IB E Jacksons Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.934206999483,145.190733000377
49251,,,40248,M1 IB East of Jacksons Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9342609993171,145.190862999776
49252,,,40249,M1 OB East of Jacksons Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9340859990569,145.191105000317
49253,,,40250,M1 OB bet Jacksons Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9348339992639,145.192403999521
49254,,,40252,M1 IB East of Police Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9390909992012,145.196852999474
49255,,,40253,M1 OB East of Police Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9389009994878,145.197115000314
49256,,,40254,M1 IB Eastlink Interchange VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9411469992403,145.199364999946
49257,,,40256,M1 IB West of Eastlink,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.941693998829,145.200111999482
49258,,,40257,M1 OB West of Eastlink,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9414809992539,145.200343000516
49259,,,40258,M1 IB Eastlink Interchange VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9425099994639,145.200723999627
49260,,,40259,M3 South of M1 at Gantry 2,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.943390999028,145.201594999455
49261,,,40260,M3 South of M1 near Gantry 2 VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9435359993982,145.201839999993
49262,,,40261,M1 West of Eastlink IB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.944169999347,145.203228999648
49263,,,40262,M1West of Eastlink OB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.943969999394,145.203468999538
49264,,,40263,M1 IB East of Eastlink,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9480479992552,145.20837300041
49265,,,40264,M1 OB East of Eastlink,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9478069992953,145.208568000364
49266,,,40265,M1 OB East of Eastlink entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9484729994483,145.209555999608
49267,,,40267,M1 IB East of Gladstone Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9515979992255,145.213370999634
49268,,,40268,M1 OB East of Gladstone Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9513739992989,145.213585000133
49269,,,40269,M1 Brady Rd IB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9545209987512,145.217507999979
49270,,,40270,M1 Brady Rd OB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9547399992285,145.218350999773
49271,,,40271,M1 IB West of Stud Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9581139988546,145.222596000188
49272,,,40272,M1 OB West of Stud Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9579139993769,145.22285300023
49273,,,40275,M1 IB Stud Rd Entry Ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9581449988405,145.222611999608
49274,,,40276,M1 IB East of Stud Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9613249994778,145.227186000138
49275,,,40277,M1 OB East of Stud Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9611219990498,145.227416000089
49276,,,40278,M1 OB Stud Rd Entry Ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9610419990822,145.227479000061
49277,,,5358,Bridge Rd nr Hitchcock St,FLASH PX,,,,,,,,OPERATIONAL,,,,,-38.2823929987076,144.491894999813
49278,,,1464,Wellington Road near Haverbrack Dr,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,-37.9237189995269,145.200284999541
49279,,,6143,MELROSE STH OF LAWRENCE,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,-36.1220809989767,146.86717299993
49280,,,6144,MELROSE STH OF BROCKLEY,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,-36.127430998844,146.866115999833
49281,,,40279,M1 IB East of  Dandenong Creek,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9659029987275,145.233538999694
49282,,,40280,M1 OB East of  Dandenong Creek,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.965719998877,145.23379099954
49283,,,40281,M1 IB Heatherton Rd (VSL),OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9695789993388,145.236236000114
49284,,,40282,M1 IB West of Heatherton Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9701479993397,145.236500000489
49285,,,40283,M1 OB West of Heatherton Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9700649990312,145.236830000188
49286,,,40284,M1 IB East of Heatherton Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9752489993559,145.238306000408
49287,,,40285,M1 OB East of Heatherton Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9750999988477,145.238623999658
49288,,,40286,M1 OB Heatherton Rd Entry Ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9753179990437,145.238826000075
49289,,,40287,M1 Power Rd OB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.978135998978,145.241218000292
49290,,,40288,M1 Power Rd IB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9785159994365,145.24121600013
49291,,,40289,M1 IB East of Power Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9816949989512,145.244539000317
49292,,,40290,M1 OB East of Power Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9815349987159,145.24479299966
49293,,,40291,M1 IB West of South Gippsland Fwy,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9840259988076,145.247118999772
49294,,,40292,M1 OB West of South Gippsland Fwy,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.983939999331,145.247297999914
49295,,,40293,M1 IB E South Gippsland Fwy IB Exit,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9861149987665,145.249327999502
49296,,,40294,M1 OB E South Gippsland Fwy IB Exit,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9860079990463,145.249483000438
49297,,,40295,M1 IB South Gippsland Fwy entry rmp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9861769989471,145.249246999885
49298,,,40296,M1 IB South Gippsland Fwy overpass VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9906679991571,145.254228999863
49299,,,40297,SGF IB First LUMS gantry VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9917539988519,145.253589999738
49300,,,40298,M1 IB First LUMS gantry,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9935519992911,145.260100000045
49301,,,40299,M3 North of M1 at Gantry 2,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9431409990035,145.20670199988
49302,,,40300,M3 North of M1 at Gantry 3,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.945301998792,145.206840000276
49303,,,40301,M3 North of M1 near Gantry 2 VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.943120998899,145.206585000025
49304,,,40302,M3 North of M1 at Gantry 1 VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9399859987772,145.207178999946
49305,,,40303,M3 South of M1 at Gantry 1 VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.9510369994812,145.20362499984
49306,,,1767,Ballan Road / Welcome Parade,INT,,,,,,,,OPERATIONAL,,,,,-37.8495809991706,144.580636000405
49307,,,1400,Christies Road/Western Freeway Exit Ramp,INT,,,,,,,,OPERATIONAL,RBT SIGS,,,,-37.7636699989883,144.739411000137
49308,,,1404,Christies Road/Western Freeway Entry Ram,INT,,,,,,,,OPERATIONAL,,,,,-37.7591739988109,144.739554000389
49309,,,6034,Gisborne-Kilmore Rd Nr Hamilton St,POS,,,,,,,,OPERATIONAL,,,,,-37.4877109989624,144.591255999976
49310,,,3270,McGregor Rd near Livingstone Blvd,POS,,,,,,,,OPERATIONAL,,,,,-38.0841439995191,145.472527000508
49311,,,1762,Hacketts Road near Brownlow Drive,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,-37.8889279994031,144.71822800036
49312,,,2998,DALTON ROAD / CHILDS ROAD,INT,,,,,,,,OPERATIONAL,,,,,-37.6600059989842,145.029993000465
49313,,,5662,Princes Hwy nr Barkes Avenue,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,-37.8815009990898,147.983432999828
49314,,,2048,Glen Huntly Rd btw Hopetoun St & Victori,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,,-37.8854399987885,145.010059999741
49315,,,1452,Glen Huntly Road west of Royal Avenue,POS,,,,,,,,OPERATIONAL,"PUFFIN,UPS",,,,-37.8894129991079,145.042170000273
49316,,,1742,Reserve  Road / Weatherall Road,INT,,,,,,,,OPERATIONAL,,,,,-37.9701829991503,145.036009999918
49317,,,1447,TUL Flemington Road Outbound Entry Ramp,RBT MTR,,,,,,,,OPERATIONAL,,,,,-37.7829589995643,144.939406000056
49318,,,1454,TUL Bell Street Outbound Entry Ramp,RBT MTR,,,,,,,,OPERATIONAL,,,,,-37.7346339991109,144.926178999495
49319,,,1455,TUL Bell/Pascoe Vale Inbound Entry Ramp,RBT MTR,,,,,,,,OPERATIONAL,,,,,-37.7371929987964,144.930227000398
49320,,,1463,TUL WGF/Ramp M Outbound Entry Ramp,RBT MTR,,,,,,,,OPERATIONAL,,,,,-37.8265799988561,144.928856000472
49321,,,40185,S02-01 CityLink IB Exit/Ramp L IB,OH LANE,,,,,,,,OPERATIONAL,,,,,-37.8258599986763,144.932638999977
49322,,,2471,Grange Road - Oakleigh Road,INT,,,,,,,,OPERATIONAL,,,,,-37.8982429987231,145.045085000237
49323,,,6610,Princes Way nr School Road,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,-38.1332969987667,145.853765000553
